country,year,organism,antibiotic,resistant_percent,isolates_tested,source_file
Netherlands,2015,Enterococcus species,high-level aminoglycoside resistance,23.0,343.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Norway,2010,Enterococcus species,high-level aminoglycoside resistance,33.9,218.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Norway,2011,Enterococcus species,high-level aminoglycoside resistance,21.7,115.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Norway,2012,Enterococcus species,high-level aminoglycoside resistance,30.1,123.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Norway,2013,Enterococcus species,high-level aminoglycoside resistance,26.8,168.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Norway,2014,Enterococcus species,high-level aminoglycoside resistance,20.7,270.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Norway,2015,Enterococcus species,high-level aminoglycoside resistance,9.8,163.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Poland,2010,Enterococcus species,high-level aminoglycoside resistance,36.1,158.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Poland,2011,Enterococcus species,high-level aminoglycoside resistance,48.4,190.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Poland,2012,Enterococcus species,high-level aminoglycoside resistance,45.9,122.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Poland,2013,Enterococcus species,high-level aminoglycoside resistance,45.1,184.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Poland,2014,Enterococcus species,high-level aminoglycoside resistance,43.9,148.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Poland,2015,Enterococcus species,high-level aminoglycoside resistance,46.4,388.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Portugal,2010,Enterococcus species,high-level aminoglycoside resistance,39.1,379.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Portugal,2011,Enterococcus species,high-level aminoglycoside resistance,29.8,403.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Portugal,2012,Enterococcus species,high-level aminoglycoside resistance,42.9,347.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Portugal,2013,Enterococcus species,high-level aminoglycoside resistance,37.2,545.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Portugal,2014,Enterococcus species,high-level aminoglycoside resistance,32.6,607.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Portugal,2015,Enterococcus species,high-level aminoglycoside resistance,33.3,872.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Romania,2012,Enterococcus species,high-level aminoglycoside resistance,56.9,51.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Romania,2013,Enterococcus species,high-level aminoglycoside resistance,58.8,80.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Romania,2014,Enterococcus species,high-level aminoglycoside resistance,76.5,34.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovak Republic,2012,Enterococcus species,high-level aminoglycoside resistance,50.3,179.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Slovak Republic,2013,Enterococcus species,high-level aminoglycoside resistance,57.4,209.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Slovak Republic,2014,Enterococcus species,high-level aminoglycoside resistance,41.0,261.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Slovak Republic,2015,Enterococcus species,high-level aminoglycoside resistance,49.1,234.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Slovakia,2011,Enterococcus species,high-level aminoglycoside resistance,49.7,189.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovakia,2012,Enterococcus species,high-level aminoglycoside resistance,50.3,179.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovakia,2013,Enterococcus species,high-level aminoglycoside resistance,57.4,209.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovakia,2014,Enterococcus species,high-level aminoglycoside resistance,41.0,261.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovenia,2010,Enterococcus species,high-level aminoglycoside resistance,43.1,137.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Slovenia,2011,Enterococcus species,high-level aminoglycoside resistance,36.0,125.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovenia,2012,Enterococcus species,high-level aminoglycoside resistance,34.9,129.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovenia,2013,Enterococcus species,high-level aminoglycoside resistance,32.2,146.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovenia,2014,Enterococcus species,high-level aminoglycoside resistance,36.1,119.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Slovenia,2015,Enterococcus species,high-level aminoglycoside resistance,32.3,133.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Spain,2010,Enterococcus species,high-level aminoglycoside resistance,40.8,959.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Spain,2011,Enterococcus species,high-level aminoglycoside resistance,39.3,917.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Spain,2012,Enterococcus species,high-level aminoglycoside resistance,38.3,878.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Spain,2013,Enterococcus species,high-level aminoglycoside resistance,42.6,899.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Spain,2014,Enterococcus species,high-level aminoglycoside resistance,38.9,970.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Spain,2015,Enterococcus species,high-level aminoglycoside resistance,40.0,936.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
Sweden,2010,Enterococcus species,high-level aminoglycoside resistance,15.2,533.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
Sweden,2011,Enterococcus species,high-level aminoglycoside resistance,19.3,890.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Sweden,2012,Enterococcus species,high-level aminoglycoside resistance,14.8,792.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Sweden,2013,Enterococcus species,high-level aminoglycoside resistance,16.4,605.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Sweden,2014,Enterococcus species,high-level aminoglycoside resistance,15.8,723.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Sweden,2015,Enterococcus species,high-level aminoglycoside resistance,12.6,579.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.30]"
United Kingdom,2010,Enterococcus species,high-level aminoglycoside resistance,39.3,61.0,European/2013/Downloadables/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2010-2013.xlsx
United Kingdom,2011,Enterococcus species,high-level aminoglycoside resistance,16.0,75.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
United Kingdom,2012,Enterococcus species,high-level aminoglycoside resistance,29.6,135.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
United Kingdom,2013,Enterococcus species,high-level aminoglycoside resistance,30.9,136.0,European/2014/Enterococci/number-e-faecalis-isolates-and-percentage-high-level-resistance-aminoglycosides-2011-2014.xlsx
Austria,2010,Enterococcus species,vancomycin,4.0,354.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Austria,2011,Enterococcus species,vancomycin,4.5,354.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Austria,2012,Enterococcus species,vancomycin,3.2,376.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Austria,2013,Enterococcus species,vancomycin,5.9,437.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Austria,2014,Enterococcus species,vancomycin,4.4,480.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Austria,2015,Enterococcus species,vancomycin,3.1,483.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Belgium,2010,Enterococcus species,vancomycin,2.5,79.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Belgium,2011,Enterococcus species,vancomycin,7.0,215.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Belgium,2012,Enterococcus species,vancomycin,1.4,212.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Belgium,2013,Enterococcus species,vancomycin,1.7,235.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Belgium,2014,Enterococcus species,vancomycin,3.1,195.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Belgium,2015,Enterococcus species,vancomycin,0.6,163.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Bulgaria,2010,Enterococcus species,vancomycin,0.0,23.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Bulgaria,2011,Enterococcus species,vancomycin,0.0,39.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Bulgaria,2012,Enterococcus species,vancomycin,0.0,42.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Bulgaria,2013,Enterococcus species,vancomycin,2.3,44.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Bulgaria,2014,Enterococcus species,vancomycin,13.3,60.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Bulgaria,2015,Enterococcus species,vancomycin,14.6,41.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Croatia,2010,Enterococcus species,vancomycin,10.2,49.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Croatia,2011,Enterococcus species,vancomycin,1.8,57.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Croatia,2012,Enterococcus species,vancomycin,0.0,60.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Croatia,2013,Enterococcus species,vancomycin,6.8,74.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Croatia,2014,Enterococcus species,vancomycin,10.4,67.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Croatia,2015,Enterococcus species,vancomycin,25.8,93.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Cyprus,2010,Enterococcus species,vancomycin,0.0,23.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Cyprus,2011,Enterococcus species,vancomycin,0.0,17.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Cyprus,2012,Enterococcus species,vancomycin,10.3,29.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Cyprus,2013,Enterococcus species,vancomycin,23.3,30.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Cyprus,2014,Enterococcus species,vancomycin,40.0,35.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Cyprus,2015,Enterococcus species,vancomycin,28.6,28.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Czech Republic,2010,Enterococcus species,vancomycin,4.8,188.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Czech Republic,2011,Enterococcus species,vancomycin,7.6,211.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Czech Republic,2012,Enterococcus species,vancomycin,11.5,262.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Czech Republic,2013,Enterococcus species,vancomycin,9.0,268.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Czech Republic,2014,Enterococcus species,vancomycin,4.4,250.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Czech Republic,2015,Enterococcus species,vancomycin,9.6,322.0,"European/2015/Enterococci, Tables 3-30 and 3-31.xlsx [Table 3.31]"
Denmark,2010,Enterococcus species,vancomycin,1.8,501.0,European/2013/Downloadables/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2010-2013.xlsx
Denmark,2011,Enterococcus species,vancomycin,1.3,615.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Denmark,2012,Enterococcus species,vancomycin,2.0,593.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
Denmark,2013,Enterococcus species,vancomycin,3.4,644.0,European/2014/Enterococci/number-e-faecium-isolates-and-percentage-resistant-vancomycin-2011-2014.xlsx
